feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,is_anomaly
0.4197223480110309,0.2615314219724383,0.19453831865747873,0.09835458644780616,0.2341912641562353,0.1744537027843327,0.21649496758373818,0.27239564576180625,0.24973856534015149,0.24525327484253445,0.32109144177844007,0.27602295823096196,0.3987311450458286,0.2309855914339451,0.19323006460572137,0.14914691410493058,0.1433526765586422,0.327409044598598,0.31631277181171386,0.2492809958634057,0
0.22751880147846382,0.1730262062274585,0.23657585278681528,0.22652504944091914,0.1030056371979386,0.2944021230918662,0.10029442824410234,0.2716737312561106,0.22842224967937325,0.2521265251825135,0.18202834654079808,0.3692713321801736,0.2602741945595562,0.2662868441414861,0.20934076456342504,0.24533840369623167,0.2914806800760763,0.3614746319550604,0.3794490374832009,0.2529416552536357,0
0.2513888695111386,0.25779409286707405,0.22906697789400976,0.160665753312821,0.2522593203227069,0.27391759054344816,0.2851450748730866,0.23734176704884521,0.18168141706123592,0.2666322858858267,0.2535439319997477,0.17976573178011734,0.2762846721395092,0.2755509915136022,0.21902783695103076,0.1655765319797212,0.15010128994999944,0.28672072867543047,0.21761527944566855,0.23369495860290262,0
0.15070543647230483,0.29202858254404435,0.10078797959335203,0.21298874652329602,0.26515660860678014,0.2851909444927316,0.282141368438137,0.14213140489070392,0.20039376064240902,0.17955238874108595,0.1463489632084716,0.1187451874302265,0.24365471183184034,0.30680726090249516,0.18160294284902773,0.3022908138223563,0.26797724095096775,0.17141120968430795,0.25215361762518473,0.2603745191103204,0
0.3093448909360928,0.24239665720061937,0.11250388466281644,0.36155710493140625,0.267467308344707,0.15456270261679061,0.13579330242777649,0.1710967711875928,0.20511185009249877,0.18412779877331995,0.1938307616411567,0.17248052504500133,0.24899027945993535,0.1409061779460353,0.26007091081030076,0.29635317454723076,0.13060623554820114,0.20860619236391037,0.33819262098767144,0.27020184615509873,0
0.3201437058115805,0.3101444469020655,0.16098180607172125,0.18225933874974481,0.2606547907340476,0.21235273478794997,0.27112175893852475,0.36531980464094493,0.2161944730799815,0.24658397080474376,0.217129780571177,0.09671434246604979,0.15173750833157174,0.20239370005120647,0.18876617799804624,0.30344618010696794,0.3038530539913784,0.18850965157809368,0.35047286004787087,0.2114780183925134,0
0.27123354064729804,0.20636053390961745,0.14258428423535247,0.15382914690226396,0.127118812972316,0.300241190043539,0.3448534246836605,0.31833996418354976,0.20759248772040803,0.2802037126733573,0.09265290241798543,0.3206360147443498,0.3388179860026762,0.26839624084416464,0.18587433398106334,0.3067553423948957,0.23551644164854396,0.1594242737544611,0.14741144237406395,0.23711617492777115,0
0.24836440162769102,0.05524384078173672,0.47864432178310634,0.18153107628190462,0.3294259389706662,0.23741949686861963,0.33900954585603926,0.42804719242479516,0.19004196381911395,0.20753614486587907,0.2666560713190487,0.3173837180775185,0.22540561433107914,0.20669687528710692,0.12296118859430417,0.2563477327067052,0.16249620978249718,0.24945546352941678,0.3636216909761112,0.2892999773792511,0
0.2761651560905739,0.12683433665106952,0.2873852924976194,0.17432073988715993,0.10789359208133698,0.3429935482402036,0.2287023052912381,0.24691811881457879,0.26779090133201944,0.3197858208441669,0.17477636929224566,0.3521966044661544,0.20732599799481544,0.1590522108754085,0.22972222906173712,0.20733699422131474,0.2249114836937484,0.3789298803023443,0.10283546841092756,0.2624039844226487,0
0.24512817704211495,0.21281501816038487,0.21298278715809613,0.27057070973851516,0.19946716568982786,0.0,0.13779858315210453,0.21783619125044465,0.3008249036682265,0.27048003070390186,0.07912218191815606,0.28658918933048505,0.21791034042749582,0.1796669907336676,0.18593088675776692,0.2900604686156576,0.25147053092813715,0.16224908506915414,0.17025583587234377,0.2662047725143442,0
0.4038844133719141,0.3078143526437848,0.29643202925342166,0.13233793464511046,0.1852054375719355,0.2891844410228245,0.30514918759881743,0.17629890331626435,0.21902162296955616,0.17298271816043387,0.186690392631057,0.31937011457024145,0.19077804264564743,0.14975113094383252,0.11703429758141919,0.24048491665992722,0.21098767828941276,0.37373973536617655,0.19010417023806897,0.17591348442761234,0
0.2997897137013484,0.2499242417038158,0.24920129299477808,0.22949264989669602,0.20931474718563964,0.24161502654045944,0.30250183472210385,0.15027153153428094,0.299443237197528,0.30646840933617464,0.19080007110872324,0.45656013097580855,0.3413680162705908,0.09214194041493332,0.2940506080382691,0.30131382469241746,0.15897704554227549,0.2936545885479782,0.2222311532147036,0.3325766018529419,0
0.16409809913567996,0.1659298999309496,0.39824207214533525,0.21983092636183604,0.29391439789686236,0.31579175852013086,0.2376408994458574,0.20888444481081428,0.27079081274862965,0.356907754798391,0.2370281592132393,0.2775128406311276,0.19780731225374637,0.24489965155101945,0.1868458163720727,0.2754967310408999,0.298661562582048,0.37350870270099634,0.3413774352622151,0.2962834108509176,0
0.41498768921940865,0.23099317878233522,0.23628387735621686,0.07273152766558405,0.2636019241591412,0.29086210040420035,0.32885401602491554,0.2350907569538449,0.40964086487926593,0.2943076855472416,0.15426106866748607,0.27565934881034665,0.2101057698901744,0.3191562348438795,0.22595277446887962,0.19464267706666352,0.2537946796666529,0.20333771712782617,0.11528076454234482,0.18616942163602962,0
0.26011873127894264,0.19734528730028286,0.3528434445716846,0.11275864691095923,0.1884344290010887,0.15451248727040673,0.2596148636091508,0.3590343479851353,0.23357975576548734,0.21821253458037781,0.31185902152605355,0.4146582098261495,0.23817098734531417,0.07517813065977225,0.13338225551476557,0.287625124089564,0.2574313007561122,0.06584854971807966,0.30541067871976363,0.311381301790676,0
0.13264837493500845,0.3487972471074753,0.26365040979620924,0.26134832605286823,0.203856885735051,0.3749058243905851,0.4181061925535188,0.260498129831862,0.34866322073126566,0.15501674727667175,0.23144017430409844,0.17999561020361826,0.2001799271862058,0.15243649444492396,0.20285462887786312,0.2966157507506758,0.1231973734919575,0.1432611040820836,0.22948264461165802,0.3106532915589844,0
0.3972250759986571,0.2097390218196865,0.24653868310441937,0.1814326427959632,0.20057477750876268,0.24811866593705528,0.21393703945777687,0.3104563870043669,0.21720024416909398,0.27528587554448974,0.3005241334952946,0.3012872449217724,0.1596753269986586,0.25304839919501915,0.2727653874578417,0.23797088315870765,0.3329207796967936,0.23752698757468688,0.21896495799452426,0.20549121066302223,0
0.27173590074639953,0.28617541005895925,0.23461565395913525,0.30004944383890453,0.3748269239215718,0.170307130658992,0.2980879480932345,0.3628286428450373,0.19076043225458553,0.14596328864219976,0.2676839978461108,0.27735644092403516,0.16508885045844596,0.2597047899829355,0.24765633068586798,0.24033715074256265,0.2725841279917791,0.22644786474847228,0.3105807824205984,0.045997772185684266,0
0.20912514432349638,0.23989913820388864,0.16033101208019818,0.19739873589404783,0.6984117554829616,0.6529141632315385,0.15315400348885042,0.13448969238664754,0.14652681454595573,0.16125269712348542,0.14863331114373923,0.24040555538960617,0.34025108616890987,0.5573642514085559,0.3884597905189008,0.3357153682647192,0.27657551381563794,0.23937843161737177,0.7619903790475675,0.9413430681638282,1
0.16417959258436687,0.21159783864470644,0.38187494566784913,0.24198265633131089,0.2906276790839341,0.235548557928832,0.2360889981868529,0.2543978425623311,0.33405499303337677,0.23460904321611728,0.271594246677542,0.15378374224026647,0.247345892057532,0.24630157530353924,0.23160217999631103,0.3320767909847163,0.33386411275753003,0.3411514732076262,0.2761562053352265,0.2780596153721899,0
0.26761126400877516,0.3008339818423491,0.17199129463283136,0.08948982227785307,0.3189346756021591,0.11364542701015592,0.09809816867468624,0.3676468985224543,0.18592260580294717,0.11307420113630261,0.3009195787647173,0.24211812814912914,0.18792807047731458,0.20429149506262656,0.2198767679475931,0.27424644293819445,0.19402499201288473,0.26738245708169844,0.261303298562952,0.05340166879686542,0
0.1228603919691444,0.16346924043241012,0.23161635301635883,0.2498356106146641,0.3657333125442432,0.13509407470974544,0.26643878165187324,0.2868621937444492,0.30847487144583646,0.21673658593850662,0.24790301738028822,0.26396498041471184,0.2542538041684857,0.2608366521200182,0.012718494836296917,0.23133801140484941,0.24991882804712107,0.10766154726286048,0.3836772832741738,0.2228708324625225,0
0.34132459974707563,0.15865659526785242,0.24025306327842305,0.22095156609455402,0.20495078497467978,0.16887817054374704,0.27980843596699545,0.2646691226257575,0.2066063703923034,0.3048198751889264,0.25789731982601655,0.21952243466165902,0.10774925711873257,0.292678789810287,0.22683398980508482,0.18943849028786108,0.11690872631696442,0.38757943832614217,0.2768715207623114,0.18779729963952868,0
0.2242126570958278,0.10264225875259106,0.3264864584121393,0.23152505696723905,0.29755073887984707,0.09365857993305707,0.2710344100912479,0.21212850200001732,0.2729967894944447,0.2377557891559827,0.20361844592470588,0.18418956968268443,0.1752421467233976,0.11739068491516477,0.2102063911166169,0.38254123125064887,0.29035783584480607,0.3318597622006292,0.2898559238898287,0.3116009411373508,0
0.24269768452879045,0.16383306256034924,0.1801538640867483,0.30284470139393166,0.199405016524973,0.23128499302032082,0.3068729911935297,0.20951029310279407,0.2668104560105632,0.15826838133198698,0.20287101854013007,0.2060675482013328,0.2548106572814324,0.25978685047600836,0.2577422124937155,0.2466429538157932,0.2651015920620686,0.19361433154929544,0.22617355714168466,0.31545318737895245,0
0.23645168493629476,0.175838814129125,0.24932166472728612,0.3280405220528695,0.22346626944933132,0.23673264130366295,0.30228740673761495,0.33783186208754884,0.2615274527321304,0.2060281289754056,0.28490915511413833,0.1997499485183546,0.3556504690079164,0.16015190091957895,0.27899535672983655,0.1911715905672272,0.3199409332038192,0.042298632712356315,0.19969908334392178,0.10351771174155583,0
0.1504624945013651,0.2679980251220555,0.38885538076265197,0.15328026097935635,0.22255665565403537,0.3267211362867836,0.22803212016413432,0.25598268155602805,0.07770139912608282,0.2701695544645787,0.14452875512898705,0.23298076111408703,0.2075898066135333,0.1288677244931952,0.2909106408969798,0.2764113837714897,0.2446422636269674,0.2800809390783042,0.1806857770086219,0.10889257473931391,0
0.36683129700219946,0.28052824307311314,0.4109354570801635,0.20373402496670814,0.18412679824872896,0.19756625773386904,0.2059445985752546,0.234681083012288,0.13098696716723984,0.12941720510433619,0.21508542603119526,0.27537358981008503,0.1909341638021471,0.29952015975247454,0.22664620377863753,0.21938771598371948,0.24611172945681525,0.2731145143907355,0.40010387884886545,0.14134306253267148,0
0.31471256583578333,0.1201618377732658,0.07604517523158935,0.08871773615175416,0.2726481002360351,0.28275544167652317,0.3247906374446018,0.08639459013065948,0.1617294840405548,0.15577629147469985,0.1578903663563884,0.19087429264434638,0.15089660202109045,0.26848046604020265,0.20181194075745493,0.22789877107100967,0.2046211945332611,0.2886787274511238,0.3052603605959196,0.3379867666674637,0
0.2751829327042296,0.2971743277833591,0.3936815458549672,0.22383701579802256,0.17202436649204644,0.10931131243093445,0.17316450237063688,0.2480457199570572,0.3677772337714744,0.1997369475118608,0.3536493346684648,0.2524996906554211,0.1344081468094007,0.1572565176471838,0.19631584503712668,0.25238301509234795,0.207150148996578,0.2503172643597878,0.3947968410877475,0.34893253491127874,0
0.2339072123711879,0.09272861147328876,0.2706986138224191,0.23621697825219592,0.3075628560523779,0.23535709662674492,0.15279700981203498,0.23701753270297612,0.2526488238926127,0.14194369009620117,0.18698712921293356,0.16505978511007247,0.3363313537776917,0.14124025391523856,0.17942322298600327,0.2645666568395685,0.19975280482998925,0.2568302621707475,0.2409972604343617,0.2706255538130526,0
0.3152172293635055,0.2582065838841395,0.31183660692940857,0.2138693755470779,0.24221316960899952,0.18961009226484052,0.20765833664774302,0.18786626895759667,0.27058208151457364,0.29783541969618715,0.2676851673972216,0.29962007174004146,0.21679840089944685,0.18071514829118696,0.31019375804618193,0.26284784205429906,0.09132345548237594,0.23323863924396546,0.22327883675643284,0.24594768935400457,0
0.10323300388639123,0.262234117431253,0.21203418091358206,0.31355289417250787,0.11416044513521037,0.33056260330219955,0.22009013289572255,0.2820364048388487,0.16524441342038443,0.2592221951109619,0.13575546822918294,0.2818044807302399,0.15262745648227166,0.10221158673539325,0.24423036652898655,0.28814112699929884,0.2159929742123956,0.3106256733715413,0.3979117891807961,0.3456951681315447,0
0.15433432182841517,0.08880099213933226,0.19971645526238546,0.12080005188277207,0.32066062943852136,0.19704892971787497,0.16840152040957318,0.3323625723343222,0.2549625807577684,0.19987463291215157,0.3623461293957755,0.27719340993391295,0.11347794462019353,0.10722345608683181,0.16280127260334715,0.32285278095720904,0.3431507365842951,0.24448193554356276,0.2141407180832051,0.3165609184108086,0
0.36301211323068433,0.11783303221597939,0.2200800206961522,0.2681229857071498,0.30475994010780466,0.20113667296486476,0.2739543725108254,0.36331577435395734,0.050291142372522385,0.2772405330006802,0.33039854104426514,0.19897155178328324,0.16012473185453008,0.13704871897889218,0.21850140302061843,0.29239249848519455,0.16999940970780184,0.3037716376765777,0.3818355826098687,0.3621317943191575,0
0.4215032968237615,0.2667387816995917,0.26440309585996574,0.30537785105490367,0.16512560617086797,0.14804555236654982,0.206409386671898,0.14572962084203725,0.2908096518079941,0.24381285542277664,0.19074002555489772,0.10162506414925251,0.1390156348271149,0.3279388323500856,0.36081072594543295,0.3698891916859931,0.24949220527072022,0.14608432636753615,0.20471583024371923,0.32076475597128984,0
0.44418233145468106,0.2901401731663091,0.24950335901937334,0.22806067200634167,0.15670947609830763,0.11992667872062633,0.1979908798690484,0.23265952303249418,0.1519963782079568,0.3515998023270011,0.16971403494193285,0.23151806176407524,0.15043042323217223,0.13290653801290303,0.16605831144457806,0.36152761488965796,0.27081949306997116,0.24914230276238128,0.24170650090078474,0.3601985156304626,0
0.2700200951931468,0.2147949360072364,0.28378964543725194,0.14043921423987904,0.44480359751743437,0.835402720889969,0.38820040417006635,0.1564173650094376,0.21719939366879507,0.24566769535138053,0.21634915369682353,0.7109213074207634,0.1347611352065496,0.2454498740611814,0.2825782938105592,0.37258549154415954,0.14492562438807582,0.23897316537900068,0.2874398576266213,0.593688666271831,1
0.16392344771306114,0.13736729047985025,0.32270242443926767,0.26246243299391814,0.32522355081685167,0.16199404535724082,0.20758584350591403,0.3883715941727,0.3014077210708446,0.286750430205117,0.2689290289105545,0.10571352617948121,0.2904991487668902,0.09159750817416781,0.1743837321402672,0.2720980675474259,0.24457624676382433,0.21144166877213597,0.2598014480312863,0.2480528167279957,0
0.29305977979375075,0.2680520768997323,0.26281747830729735,0.25344877811486183,0.25951396464344684,0.2601135453266875,0.2801070622421725,0.23169085484519192,0.22252566641065094,0.30326488827609355,0.1833721779900328,0.16489767120933732,0.2496664368163529,0.25581326997822723,0.2997052069205753,0.25595885253986206,0.24691651976206766,0.22762129192043798,0.13881956738663287,0.2404396622722534,0
0.3144359219880685,0.24979341705185676,0.32835217198033656,0.2671028091145068,0.2309393843388808,0.4261289007691448,0.36517438934450336,0.2101084553289097,0.22641662718932032,0.33788321751655526,0.3611009294549275,0.37707207411201643,0.12582189255197418,0.254528657148903,0.3383819101895304,0.25316988458387124,0.3445301699450134,0.2516329785342621,0.3096910311891493,0.2223131121526779,0
0.21260098565294236,0.1900953334413712,0.2538320931994359,0.15734329625591176,0.3413788700742525,0.21294786824159326,0.2723744199992521,0.22548548196308973,0.32987781385548415,0.24738165394116574,0.27887643049480676,0.26677054476670403,0.3103012764417777,0.21445792547339637,0.09787397940369157,0.28013365669156953,0.2530960855859232,0.23120411694398113,0.23643259835601566,0.2580267768614466,0
0.2567563253321265,0.303339984537202,0.23297617066526596,0.2829543471993372,0.11830080822093007,0.2597798941135185,0.14054119658032332,0.3086588520532699,0.4240718100702767,0.1541208903492492,0.3278198961009044,0.19366123190408685,0.20914055373174628,0.28346275831185147,0.16490758405756606,0.25754104975348685,0.16195038445867035,0.3445752080877965,0.23597588897009308,0.21715678188760468,0
0.21374172037282804,0.17247182844839523,0.2350216097372716,0.05839939642633571,0.36967689316311125,0.2949543933457077,0.2499754444940168,0.11097810153337848,0.274396353673133,0.254781044834957,0.1585197744493127,0.24928344037374411,0.19272621827598402,0.015079756882715595,0.23335124742084074,0.30163731258816684,0.1520751188382874,0.21408129538415654,0.2667283997458816,0.18880062747000648,0
0.2627318686181193,0.291867706077102,0.2475869786149889,0.20236291549170027,0.17602076360611957,0.2104047027224852,0.19995065191207256,0.4003484038885835,0.2756264619236098,0.3361717955259703,0.3229275170789292,0.15550971742513872,0.33512915862613146,0.21217605177537677,0.2594525017561964,0.20864167540033685,0.22841177156978826,0.14408761087919192,0.33962640592432336,0.25393275534414234,0
0.26892348855661036,0.18661294697787084,0.2493661331629327,0.2072503698197227,0.21544039905463183,0.12805961508187644,0.25335841694522826,0.34029072342696964,0.2003987639626778,0.36688197294847813,0.2399256827491018,0.3181443024325174,0.2503686764742752,0.17130311451935193,0.2520781687281164,0.2245801097888114,0.25104326403079197,0.3139589454450185,0.20014173986235662,0.3570422636349067,0
0.2134138198159135,0.1673403644357272,0.2551043666934939,0.13729421562909716,0.1645050262688028,0.1343432927872833,0.4061175109772912,0.3088127024060687,0.27121332000575465,0.2696319349911392,0.26822058578714847,0.3327854404348021,0.2310513492512401,0.23193971289290327,0.13679898371881005,0.20121830844475355,0.2588766590209976,0.13413721225694453,0.33181376624533765,0.2539076990135124,0
0.21725647150314936,0.3484025979195597,0.17996094083508818,0.2217939759681428,0.21472076500484852,0.37320435407333263,0.19229469850439193,0.2417156792636606,0.18944246998091177,0.2685048417087574,0.28284387888187645,0.1419348245426687,0.18215104153584538,0.237008521647036,0.2592172923292496,0.22705223951724926,0.23326340624469444,0.32027222867510097,0.34231034867762267,0.06813005318913895,0
0.23637496523739326,0.20145820965731345,0.2656278148552026,0.267522239392152,0.18797677634525167,0.21170190492878338,0.2565574481542811,0.2911418768546925,0.17615210404850745,0.22897699552792092,0.14594108902043074,0.24602183595801327,0.21555984555757413,0.12846302036196444,0.29472034632201044,0.29192363699038765,0.17009522106027042,0.27192048255996026,0.2836721613031261,0.10363125219539662,0
0.2084824131337185,0.2545840504308491,0.13058267541517687,0.17595482154039924,0.28065950132353285,0.2682167569717641,0.15201724827772725,0.33528214126138295,0.2729171773413908,0.27383286154331027,0.3826887386147779,0.23202734484750975,0.27862295357441663,0.10635608648500107,0.26500354263881293,0.4104954576115554,0.28341850631900367,0.21740142348955002,0.12924198560490535,0.21818927648057232,0
0.2818854018252539,0.09809151244872658,0.2670524567294228,0.17704169432183936,0.18382055312637136,0.26195385312274316,0.20598527330410396,0.19420827581470618,0.19190727606667873,0.15689815676097282,0.24789589483868296,0.11568616055002698,0.22295710421376613,0.2629930846534419,0.29169919361649665,0.2792127687750919,0.3155015150057215,0.14174317339293818,0.2341730951608839,0.18941071875400828,0
0.09078393376776278,0.2680944954808788,0.31209044577965833,0.2124574673633449,0.32035386907716107,0.2176989584341934,0.21667672804853352,0.2887210217141706,0.25856406850112085,0.2979033441850497,0.1797814308761675,0.14027539476475812,0.14741257381149303,0.14252369280368435,0.24749300967796034,0.3012645599725715,0.29921460247982484,0.17938861765437414,0.2293918043841399,0.19738512262587057,0
0.2793491566657037,0.24854612698019357,0.27653845301816804,0.15288722473605088,0.1697663419444268,0.21484150562650686,0.16922166805268046,0.37464229920587955,0.2673747012298221,0.14562618252494153,0.30253940987699357,0.22797998041458445,0.21569018621897698,0.29300273468332283,0.25242471283142487,0.21670264024359231,0.26088568191803807,0.11700150925104014,0.14888071248674675,0.30551105775935633,0
0.2395674832873807,0.16778810960425344,0.25751991422617715,0.25141555101439256,0.1707650800442037,0.3153235229501867,0.3279009274475305,0.2902289900264374,0.14249264090260128,0.24558113947137583,0.2949174224954033,0.19804446593288735,0.15593623654332117,0.14135855939736583,0.16002741321591507,0.21010710261608384,0.2697761358056866,0.34074135766641755,0.14950895585762564,0.3024802256240302,0
0.3056630128097262,0.2818886715850454,0.33289421544959935,0.12139024187132758,0.16907468824493396,0.3161450609500605,0.32113003279734453,0.10248418537348902,0.16604990292795802,0.2916865828178582,0.22521136184903434,0.305879002254521,0.21734040223113138,0.26752571277367493,0.14346671608304326,0.20005791948511706,0.18760284136913657,0.2810138669181951,0.31697050134986093,0.2779587724071882,0
0.21121647455278397,0.23614968114145063,0.23310580856426813,0.2203763161153681,0.2659315680857449,0.2537206477859995,0.2405095554993065,0.134853714271631,0.1630226319978807,0.20960753857691108,0.12314703499109747,0.32053305304448,0.22827023121083406,0.35203573783015796,0.28714284277684055,0.27107963722922457,0.27688481592554853,0.3612146369496448,0.2257130568655516,0.28178633715859885,0
0.24232634818067056,0.24698506778735105,0.26812212615219777,0.2417614978662187,0.3050656183892858,0.37797789465383413,0.2262705395257467,0.1659919486796429,0.19912941285148766,0.29533340449280215,0.22026505754798414,0.14800764598000926,0.24279832840863255,0.19379220484047316,0.19136833139719783,0.23566875504793738,0.17670484978842707,0.22542603421594687,0.315647972499826,0.42676643579384865,0
0.39019151127620516,0.1241830931745839,0.2496036083693474,0.28503544844750855,0.3068822145617522,0.20563486185684907,0.20621599365354032,0.3627614905229694,0.3226190652579265,0.18531380165356365,0.2597608232689832,0.26641079877007806,0.20695185099868796,0.2801712065906535,0.2515357814099266,0.1753408862065129,0.13252728031769248,0.3360760797728151,0.21537346916751093,0.31161227931856933,0
0.2707214041299282,0.3967450486665503,0.2244995532555384,0.262406059015293,0.29311057518430295,0.2278742486620414,0.2636994007431416,0.21277500871692864,0.20950674388670862,0.22680809234734825,0.26181165487166325,0.31944671864789553,0.12516137501123098,0.2873248367413102,0.25726506079464195,0.31361699672929627,0.17078894765411085,0.15821162059973015,0.2528882979841698,0.19111781071594963,0
0.2187762189929931,0.2259456002923858,0.37747081087271106,0.287047776300683,0.26597883509485215,0.10661514094717708,0.37965435944886905,0.07766433896131245,0.19369940577813777,0.2792506388660484,0.38715146435120235,0.2917143276786391,0.18256575049831375,0.14453409232218306,0.34480797145591224,0.21923445925213886,0.3591968577086679,0.313873855824935,0.2812814218386555,0.31185454838377036,0
0.3464047726365771,0.2817513478080711,0.1078320140332617,0.30367270881261527,0.08180520739397246,0.24927218016456645,0.18011930593204697,0.18996864541775735,0.17895559741225706,0.19816011145896067,0.23739551447525076,0.20566950683609667,0.24461868821398647,0.18261403747090216,0.02145396794751306,0.14739080711967156,0.17554374038468068,0.1871979160688606,0.18151879966301926,0.2064268727480572,0
0.2804194263600382,0.22995989163325914,0.34077857847261195,0.1911527211575838,0.1622893585707771,0.23870140209651758,0.24574759980031424,0.31929440059268865,0.19729836824301739,0.30995070415914805,0.1334527015234645,0.2185680137273659,0.21827474989501247,0.39993107705050635,0.27924085240812413,0.15270385210947995,0.27468985106839666,0.3906720313957513,0.21827215676232395,0.2872589985174985,0
0.4400488397668926,0.3653822682418413,0.19778406090526113,0.16903328748258237,0.34577836161573017,0.3342461410020262,0.1620979916602443,0.30017281366502013,0.3569878305070975,0.420337418697468,0.16523747731359092,0.19973204383639148,0.33277818003901616,0.14295617466618993,0.21741116299858973,0.24282522725414468,0.187299751688178,0.18588560782228108,0.18364259329799443,0.23483244274010837,0
0.2075159169845544,0.1857180753101652,0.12865734679127633,0.35424978648547006,0.27920382613508676,0.2622112196012064,0.3176934920585356,0.1648124540192076,0.23560778202748958,0.3394831100567292,0.3265762517226468,0.23072847084473405,0.27209081998166373,0.2162523841161304,0.26237789648905263,0.2628035667887714,0.07180120507181514,0.3969621737370107,0.3186901462273082,0.19793044781419275,0
0.22687179596788998,0.23057178277905963,0.3227909600972694,0.3129295569189241,0.31937972631783945,0.30461546080727264,0.1685792097381396,0.30690777394901864,0.2678029162964108,0.2246054706908282,0.220260138903592,0.31440103255190416,0.26643138459361027,0.22057865044394873,0.08729862222921353,0.1344909984101233,0.13265072977696168,0.24662799299031932,0.29918559988062016,0.31917470955930366,0
0.37279690659164355,0.8885322902974873,0.5303247411979638,0.3313555959655221,0.39035178231820883,0.32678034511387627,0.750908801708559,0.3838114498881292,0.8932152114443792,0.606011196906229,0.24644916965948555,0.5107688237247514,0.4105064544236626,0.12997790354804128,0.25795267412852935,0.7269101094016542,0.2178332830661162,1.0,0.2375120153547603,0.5516845325382012,1
